N. Pokédex,Pokémon,Forme,Tipo1,Tipo2,Categoria,Grado,PS,Attacco,Difesa,Attacco sp.,Difesa sp.,Velocità,Totale,Media,Mossa 1,Mossa 2,Mossa 3,Mossa 4,Forte 1 Contro,Forte 2 Contro,Debole 1 Contro,Debole 2 Contro
#0866,Mr. Rime,,Ghiaccio,Psico,Pokémon Comico,Stadio 2,80,85,75,110,100,70,520,"86,67",,,,,Drago - Volante - Erba - Terra,Lotta - Veleno,Lotta - Fuoco - Roccia - Acciaio,Coleottero - Buio - Spettro
#0867,Runerigus,,Terra,Spettro,Pokémon Rancore,Stadio 1,58,95,145,50,105,30,483,"80,50",Ally Switch,Body Press,Destiny Bond,Earthquake,Elettro - Fuoco - Veleno - Roccia - Acciaio,Spettro - Psico,Erba - Ghiaccio - Acqua,Buio - Spettro
#0868,Milcery,,Folletto,,Pokémon Pannafresca,Base,45,40,40,50,61,34,270,"45,00",Protect,Rest,Stored Power,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattevaniglia,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Latterosa,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattematcha,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattementa,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattelimone,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Lattesale,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Rosamix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Caralmelmix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0869,Alcremie,Forma Triplomix,Folletto,,Pokémon Pannafresca,Stadio 1,65,60,75,110,121,64,495,"82,50",Calm Mind,Charm,Dazzling Gleam,Decorate,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0870,Falinks,,Lotta,,Pokémon Schieramento,Base,65,100,100,70,60,75,470,"78,33",Close Combat,Iron Head,Megahorn,No Retreat,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0871,Pincurchin,,Elettro,,Pokémon Echino,Base,48,101,95,91,85,15,435,"72,50",Discharge,Hex,Hydro Pump,Liquidation,Volante - Acqua,–,Terra,–
#0872,Snom,,Ghiaccio,Coleottero,Pokémon Baco,Stadio 1,30,25,35,45,30,20,185,"30,83",Protect,Rest,,,Drago - Volante - Erba - Terra,Erba - Buio - Psico,Lotta - Fuoco - Roccia - Acciaio,Fuoco - Volante - Roccia
#0873,Frosmoth,,Ghiaccio,Coleottero,Pokémon Gelofalena,Stadio 1,70,65,60,125,90,65,475,"79,17",Ice Beam,Light Screen,Protect,Reflect,Drago - Volante - Erba - Terra,Erba - Buio - Psico,Lotta - Fuoco - Roccia - Acciaio,Fuoco - Volante - Roccia
#0874,Stonjourner,,Roccia,,Pokémon Megalito,Base,100,125,135,20,20,70,470,"78,33",Body Press,Bulldoze,Curse,Earthquake,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0875,Eiscue,Forma Gelofaccia,Ghiaccio,,Pokémon Pinguino,Base,75,80,110,65,90,50,470,"78,33",Belly Drum,Head Smash,Hydro Pump,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0875,Eiscue,Forma Liquefaccia,Ghiaccio,,Pokémon Pinguino,Base,75,80,70,65,50,130,470,"78,33",Belly Drum,Head Smash,Hydro Pump,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0876,Indeedee,Maschio,Psico,Normale,Pokémon Emozione,Base,60,65,55,105,95,95,475,"79,17",Dazzling Gleam,Expanding Force,Fake Out,Hyper Voice,Lotta - Veleno,–,Coleottero - Buio - Spettro,Lotta
#0876,Indeedee,Femmina,Psico,Normale,Pokémon Emozione,Base,70,55,65,95,105,85,475,"79,17",Ally Switch,Baton Pass,Dazzling Gleam,Expanding Force,Lotta - Veleno,–,Coleottero - Buio - Spettro,Lotta
#0877,Morpeko,Motivo Pancia Piena,Elettro,Buio,Pokémon Doppiafaccia,Base,58,95,58,70,58,97,436,"72,67",Aura Wheel,Fake Out,Parting Shot,Protect,Volante - Acqua,Spettro - Psico,Terra,Coleottero - Folletto - Lotta
#0877,Morpeko,Motivo Panciavuota,Elettro,Buio,Pokémon Doppiafaccia,Base,58,95,58,70,58,97,436,"72,67",Aura Wheel,Fake Out,Parting Shot,Protect,Volante - Acqua,Spettro - Psico,Terra,Coleottero - Folletto - Lotta
#0878,Cufant,,Acciaio,,Pokémon Bronzofante,Base,72,80,49,40,49,40,330,"55,00",Protect,Rest,Stealth Rock,,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0879,Copperajah,Forma Normale,Acciaio,,Pokémon Bronzofante,Stadio 1,122,130,69,80,69,30,500,"83,33",Body Press,Earthquake,Heat Crash,Heavy Slam,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0879,Copperajah,Forma Gigamax,Acciaio,,Pokémon Bronzofante,Gigaevoluzione,122,130,69,80,69,30,500,"83,33",Body Press,Earthquake,Heat Crash,Heavy Slam,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0880,Dracozolt,,Elettro,Drago,Pokémon Fossile,Base,90,100,90,80,70,75,505,"84,17",Aerial Ace,Bolt Beak,Breaking Swipe,Dragon Claw,Volante - Acqua,Drago,Terra,Drago - Folletto - Ghiaccio
#0881,Arctozolt,,Elettro,Ghiaccio,Pokémon Fossile,Base,90,100,90,90,80,55,505,"84,17",Blizzard,Bolt Beak,Bulldoze,Freeze-Dry,Volante - Acqua,Drago - Volante - Erba - Terra,Terra,Lotta - Fuoco - Roccia - Acciaio
#0882,Dracovish,,Acqua,Drago,Pokémon Fossile,Base,90,90,100,70,80,75,505,"84,17",,Crunch,Dragon Rush,Earthquake,Fuoco - Terra - Roccia,Drago,Elettro - Erba,Drago - Folletto - Ghiaccio
#0883,Arctovish,,Acqua,Ghiaccio,Pokémon Fossile,Base,90,90,100,80,90,55,505,"84,17",Aurora Veil,Fishious Rend,Freeze-Dry,Hydro Pump,Fuoco - Terra - Roccia,Drago - Volante - Erba - Terra,Elettro - Erba,Lotta - Fuoco - Roccia - Acciaio
#0884,Duraludon,Forma Normale,Acciaio,Drago,Pokémon Metallolega,Base,70,95,115,120,50,85,535,"89,17",Body Press,Dark Pulse,Draco Meteor,Dragon Tail,Folletto - Ghiaccio - Roccia,Drago,Lotta - Fuoco - Terra,Drago - Folletto - Ghiaccio
#0884,Duraludon,Forma Gigamax,Acciaio,Drago,Pokémon Metallolega,Base,70,95,115,120,50,85,535,"89,17",Body Press,Dark Pulse,Draco Meteor,Dragon Tail,Folletto - Ghiaccio - Roccia,Drago,Lotta - Fuoco - Terra,Drago - Folletto - Ghiaccio
#0885,Dreepy,,Drago,Spettro,Pokémon Risentimento,Base,28,60,30,40,30,82,270,"45,00",Baton Pass,Protect,Rest,,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0886,Drakloak,,Drago,Spettro,Pokémon Sostegno,Stadio 1,68,80,50,60,50,102,410,"68,33",Baton Pass,Hydro Pump,Protect,Rest,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0887,Dragapult,,Drago,Spettro,Pokémon Furtivo,Stadio 2,88,120,75,100,75,142,600,"100,00",Ally Switch,Baton Pass,Breaking Swipe,Draco Meteor,Drago,Spettro - Psico,Drago - Folletto - Ghiaccio,Buio - Spettro
#0888,Zacian,Eroe di Mille Lotte,Folletto,,Pokémon Guerriero,Base,92,120,115,80,115,138,660,"110,00",Howl,Protect,Rest,Snarl,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0888,Zacian,Re delle Spade,Folletto,Acciaio,Pokémon Guerriero,Base,92,150,115,80,115,148,700,"116,67",Howl,Protect,Rest,Snarl,Lotta - Buio - Drago,Folletto - Ghiaccio - Roccia,Veleno - Acciaio,Lotta - Fuoco - Terra
#0889,Zamazenta,Eroe di Mille Lotte,Lotta,,Pokémon Guerriero,Base,92,120,115,80,115,138,660,"110,00",Howl,Light Screen,Protect,Reflect,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0889,Zamazenta,Re degli Scudi,Lotta,Acciaio,Pokémon Guerriero,Base,92,120,140,80,140,128,700,"116,67",Howl,Light Screen,Protect,Reflect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Folletto - Ghiaccio - Roccia,Folletto - Volante - Psico,Lotta - Fuoco - Terra
#0890,Eternatus,Forma Normale,Veleno,Drago,Pokémon Gigante,Base,140,85,95,145,95,130,690,"115,00",Light Screen,Protect,Reflect,Rest,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0890,Eternatus,Dynamax Infinito,Veleno,Drago,Pokémon Gigante,Base,255,115,250,125,250,130,1125,"187,50",Light Screen,Protect,Reflect,Rest,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0891,Kubfu,,Lotta,,Pokémon Kung Fu,Base,60,90,60,53,50,72,385,"64,17",Protect,Rest,U-turn,,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0892,Urshifu,Stile Singolcolpo,Lotta,Buio,Pokémon Kung Fu,Stadio 1,100,130,100,63,60,97,550,"91,67",Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Coleottero - Folletto - Lotta
#0892,Urshifu,Stile Pluricolpo,Lotta,Acqua,Pokémon Kung Fu,Stadio 1,100,130,100,63,60,97,550,"91,67",Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Fuoco - Terra - Roccia,Folletto - Volante - Psico,Elettro - Erba
#0892,Urshifu,Stile Singolcolpo Gigamax,Lotta,Buio,Pokémon Kung Fu,Gigaevoluzione,100,130,100,63,60,97,550,"91,67",Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Coleottero - Folletto - Lotta
#0892,Urshifu,Stile Pluricolpo Gigamax,Lotta,Acqua,Pokémon Kung Fu,Gigaevoluzione,100,130,100,63,60,97,550,"91,67",Close Combat,Detect,Poison Jab,Protect,Buio - Ghiaccio - Normale - Roccia - Acciaio,Fuoco - Terra - Roccia,Folletto - Volante - Psico,Elettro - Erba
#0893,Zarude,Forma Normale,Buio,Erba,Pokémon Scimmialigna,Base,105,120,105,70,95,105,600,"100,00",Protect,Rest,Snarl,Taunt,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0893,Zarude,Forma Papà,Buio,Erba,Pokémon Scimmialigna,Base,105,120,105,70,95,105,600,"100,00",Protect,Rest,Snarl,Taunt,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0894,Regieleki,,Elettro,,Pokémon Elettrone,Base,80,100,50,100,50,200,580,"96,67",Electro Ball,Electroweb,Hyper Beam,Light Screen,Volante - Acqua,–,Terra,–
#0895,Regidrago,,Drago,,Pokémon Dracosfera,Base,200,100,50,100,50,80,580,"96,67",Draco Meteor,Dragon Energy,Dragon Pulse,Hyper Beam,Drago,–,Drago - Folletto - Ghiaccio,–
#0896,Glastrier,,Ghiaccio,,Pokémon Furiequino,Base,100,145,130,65,110,30,580,"96,67",Close Combat,Heavy Slam,High Horsepower,Ice Beam,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0897,Spectrier,,Spettro,,Pokémon Sveltequino,Base,100,65,60,145,80,130,580,"96,67",Bulldoze,Hyper Beam,Mud Shot,Nasty Plot,Spettro - Psico,–,Buio - Spettro,–
#0898,Calyrex,Forma Normale,Psico,Erba,Pokémon Re,Base,100,80,80,80,80,80,500,"83,33",Baton Pass,Ice Beam,Light Screen,Protect,Lotta - Veleno,Terra - Roccia - Acqua,Coleottero - Buio - Spettro,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0898,Calyrex,Forma Cavalliere Glaciale,Psico,Ghiaccio,Pokémon Imperatore,Base,100,165,150,85,130,50,680,"113,33",Baton Pass,Ice Beam,Light Screen,Protect,Lotta - Veleno,Drago - Volante - Erba - Terra,Coleottero - Buio - Spettro,Lotta - Fuoco - Roccia - Acciaio
#0898,Calyrex,Forma Cavalliere Spettrale,Psico,Spettro,Pokémon Imperatore,Base,100,85,80,165,100,150,680,"113,33",Baton Pass,Light Screen,Protect,Reflect,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Buio - Spettro
#0899,Wyrdeer,,Normale,Psico,Pokémon Grancorno,Stadio 1,103,105,72,105,75,65,525,"87,50",,,,,–,Lotta - Veleno,Lotta,Coleottero - Buio - Spettro
#0900,Kleavor,,Coleottero,Roccia,Pokémon Scure,Stadio 1,70,130,95,45,70,85,495,"82,50",,,,,Erba - Buio - Psico,Coleottero - Fuoco - Volante - Ghiaccio,Fuoco - Volante - Roccia,Lotta - Erba - Terra - Acciaio - Acqua
#0901,Ursaluna,,Terra,Normale,Pokémon Torba,Stadio 2,130,140,105,45,80,50,550,"91,67",,,,,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,Lotta
#0902,Basculegion,Maschio,Acqua,Spettro,Pokémon Pescegrosso,Stadio 1,120,112,65,80,75,78,530,"88,33",,,,,Fuoco - Terra - Roccia,Spettro - Psico,Elettro - Erba,Buio - Spettro
#0902,Basculegion,Femmina,Acqua,Spettro,Pokémon Pescegrosso,Stadio 1,120,92,65,100,75,78,530,"88,33",,,,,Fuoco - Terra - Roccia,Spettro - Psico,Elettro - Erba,Buio - Spettro
#0903,Sneasler,,Lotta,Veleno,Pokémon Scalata,Stadio 2,80,130,60,40,80,120,510,"85,00",,,,,Buio - Ghiaccio - Normale - Roccia - Acciaio,Folletto - Erba,Folletto - Volante - Psico,Terra - Psico
#0904,Overqwil,,Buio,Veleno,Pokémon Spinoso,Stadio 2,85,115,95,65,65,85,510,"85,00",,,,,Spettro - Psico,Folletto - Erba,Coleottero - Folletto - Lotta,Terra - Psico
#0905,Enamorus,Forma Normale,Folletto,Volante,Pokémon Amoreodio,Base,74,115,70,135,80,106,580,"96,67",,,,,Lotta - Buio - Drago,Coleottero - Lotta - Erba,Veleno - Acciaio,Elettro - Ghiaccio - Roccia
#0905,Enamorus,Forma Totem,Folletto,Volante,Pokémon Amoreodio,Base,74,115,110,135,100,46,580,"96,67",,,,,Lotta - Buio - Drago,Coleottero - Lotta - Erba,Veleno - Acciaio,Elettro - Ghiaccio - Roccia
#0906, Sprigatito,,Erba,,Pokémon Erbagatto,Base,40,61,54,45,45,65,310,"51,67",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0907, Floragato,,Erba,,Pokémon Erbagatto,Stadio 1,61,80,63,60,63,83,410,"68,33",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0908, Meowscarada,,Erba,Buio,Pokémon Illusionista,Stadio 2,76,110,70,81,70,123,530,"88,33",,,,,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Coleottero - Folletto - Lotta
#0909, Fuecoco,,Fuoco,,Pokémon Fuocodrillo,Base,67,45,59,63,40,36,310,"51,67",,,,,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0910, Crocalor,,Fuoco,,Pokémon Fuocodrillo,Stadio 1,81,55,78,90,58,49,411,"68,50",,,,,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0911, Skeledirge,,Fuoco,Spettro,Pokémon Cantante,Stadio 2,104,75,100,110,75,66,530,"88,33",,,,,Coleottero - Erba - Ghiaccio - Acciaio,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro
#0912, Quaxly,,Acqua,,Pokémon Anatroccolo,Base,55,65,45,50,45,50,310,"51,67",,,,,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0913, Quaxwell,,Acqua,,Pokémon Esercizio,Stadio 1,70,85,65,65,60,65,410,"68,33",,,,,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0914, Quaquaval,,Acqua,Lotta,Pokémon Ballerino,Stadio 2,85,120,80,85,75,85,530,"88,33",,,,,Fuoco - Terra - Roccia,Buio - Ghiaccio - Normale - Roccia - Acciaio,Elettro - Erba,Folletto - Volante - Psico
#0915, Lechonk,,Normale,,Pokémon Porcellino,Base,54,45,40,35,45,35,254,"42,33",,,,,–,–,Lotta,–
#0916, Oinkologne,Maschio,Normale,,Pokémon Porcellino,Stadio 1,110,100,75,59,80,65,489,"81,50",,,,,–,–,Lotta,–
#0916, Oinkologne,Femmina,Normale,,Pokémon Porcellino,Stadio 1,115,90,70,59,90,65,489,"81,50",,,,,–,–,Lotta,–
#0917, Tarountula,,Coleottero,,Pokémon Gomitolo,Base,35,41,45,29,40,20,210,"35,00",,,,,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0918, Spidops,,Coleottero,,Pokémon Trappola,Stadio 1,60,79,92,52,86,35,404,"67,33",,,,,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0919, Nymble,,Coleottero,,Pokémon Cavalletta,Base,33,46,40,21,25,45,210,"35,00",,,,,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0920, Lokix,,Coleottero,Buio,Pokémon Cavalletta,Stadio 1,71,102,78,52,55,92,450,"75,00",,,,,Erba - Buio - Psico,Spettro - Psico,Fuoco - Volante - Roccia,Coleottero - Folletto - Lotta
#0921, Pawmi,,Elettro,,Pokémon Topo,Base,45,50,20,40,25,60,240,"40,00",,,,,Volante - Acqua,–,Terra,–
#0922, Pawmo,,Elettro,Lotta,Pokémon Topo,Stadio 1,60,75,40,50,40,85,350,"58,33",,,,,Volante - Acqua,Buio - Ghiaccio - Normale - Roccia - Acciaio,Terra,Folletto - Volante - Psico
#0923, Pawmot,,Elettro,Lotta,Pokémon Toccasana,Stadio 2,70,115,70,70,60,105,490,"81,67",,,,,Volante - Acqua,Buio - Ghiaccio - Normale - Roccia - Acciaio,Terra,Folletto - Volante - Psico
#0924, Tandemaus,,Normale,,Pokémon Coppia,Base,50,50,45,40,45,75,305,"50,83",,,,,–,–,Lotta,–
#0925, Maushold,Trifamiglia,Normale,,Pokémon Famiglia,Stadio 1,74,75,70,65,75,111,470,"78,33",,,,,–,–,Lotta,–
#0925, Maushold,Quadrifamiglia,Normale,,Pokémon Famiglia,Stadio 1,74,75,70,65,75,111,470,"78,33",,,,,–,–,Lotta,–
#0926, Fidough,,Folletto,,Pokémon Cagnolino,Base,37,55,70,30,55,65,312,"52,00",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0927, Dachsbun,,Folletto,,Pokémon Cane,Stadio 1,57,80,115,50,80,95,477,"79,50",,,,,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0928, Smoliv,,Erba,Normale,Pokémon Oliva,Base,41,35,45,58,51,30,260,"43,33",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Lotta
#0929, Dolliv,,Erba,Normale,Pokémon Oliva,Stadio 1,52,53,60,78,78,33,354,"59,00",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Lotta
#0930, Arboliva,,Erba,Normale,Pokémon Oliva,Stadio 2,78,69,90,125,109,39,510,"85,00",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Lotta
#0931, Squawkabilly,Piume Verdi,Normale,Volante,Pokémon Pappagallo,Base,82,96,51,45,51,92,417,"69,50",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
#0931, Squawkabilly,Piume Azzure,Normale,Volante,Pokémon Pappagallo,Base,82,96,51,45,51,92,417,"69,50",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
#0931, Squawkabilly,Piume Bianche,Normale,Volante,Pokémon Pappagallo,Base,82,96,51,45,51,92,417,"69,50",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
#0931, Squawkabilly,Piume Gialle,Normale,Volante,Pokémon Pappagallo,Base,82,96,51,45,51,92,417,"69,50",,,,,–,Coleottero - Lotta - Erba,Lotta,Elettro - Ghiaccio - Roccia
#0932, Nacli,,Roccia,,Pokémon Salgemma,Base,55,55,75,35,35,25,280,"46,67",,,,,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0933, Naclstack,,Roccia,,Pokémon Salgemma,Stadio 1,60,60,100,35,65,35,355,"59,17",,,,,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0934, Garganacl,,Roccia,,Pokémon Salgemma,Stadio 2,100,100,130,45,90,35,500,"83,33",,,,,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0935, Charcadet,,Fuoco,,Pokémon Infantigneo,Base,40,50,40,50,40,35,255,"42,50",,,,,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0936, Armarouge,,Fuoco,Psico,Pokémon Guerrigneo,Stadio 1,85,60,100,125,80,75,525,"87,50",,,,,Coleottero - Erba - Ghiaccio - Acciaio,Lotta - Veleno,Terra - Roccia - Acqua,Coleottero - Buio - Spettro
#0937, Ceruledge,,Fuoco,Spettro,Pokémon Spadaccigneo,Stadio 1,75,125,80,60,100,85,525,"87,50",,,,,Coleottero - Erba - Ghiaccio - Acciaio,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro
#0938,Tadbulb,,Elettro,,Pokémon Amperino,Base,61,31,41,59,35,45,272,"45,33",,,,,Volante - Acqua,–,Terra,–
#0939,Bellibolt,,Elettro,,Pokémon Amperana,Stadio 1,109,64,91,103,83,45,495,"82,50",,,,,Volante - Acqua,–,Terra,–
#0940,Wattrel,,Elettro,Volante,Pokémon Idrobatide,Base,40,40,35,55,40,70,280,"46,67",,,,,Volante - Acqua,Coleottero - Lotta - Erba,Terra,Elettro - Ghiaccio - Roccia
#0941,Kilowattrel,,Elettro,Volante,Pokémon Fregata,Stadio 1,70,70,60,105,60,125,490,"81,67",,,,,Volante - Acqua,Coleottero - Lotta - Erba,Terra,Elettro - Ghiaccio - Roccia
#0942,Maschiff,,Buio,,Pokémon Rompicollo,Base,60,78,60,40,51,51,340,"56,67",,,,,Spettro - Psico,–,Coleottero - Folletto - Lotta,–
#0943,Mabosstiff,,Buio,,Pokémon Boss,Stadio 1,80,120,90,60,70,85,505,"84,17",,,,,Spettro - Psico,–,Coleottero - Folletto - Lotta,–
#0944,Shroodle,,Veleno,Normale,Pokémon Velentopo,Base,40,65,35,40,35,75,290,"48,33",,,,,Folletto - Erba,–,Terra - Psico,Lotta
#0945,Grafaiai,,Veleno,Normale,Pokémon Velenprimate,Stadio 1,63,95,65,80,72,110,485,"80,83",,,,,Folletto - Erba,–,Terra - Psico,Lotta
#0946,Bramblin,,Erba,Spettro,Pokémon Rotolerba,Base,40,65,30,45,35,60,275,"45,83",,,,,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Buio - Spettro
#0947,Brambleghast,,Erba,Spettro,Pokémon Rotolerba,Stadio 1,55,115,70,80,70,90,480,"80,00",,,,,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Buio - Spettro
#0948,Toedscool,,Terra,Erba,Pokémon Auricularia,Base,40,40,35,50,100,70,335,"55,83",,,,,Elettro - Fuoco - Veleno - Roccia - Acciaio,Terra - Roccia - Acqua,Erba - Ghiaccio - Acqua,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0949,Toedscruel,,Terra,Erba,Pokémon Auricularia,Stadio 1,80,70,65,80,120,100,515,"85,83",,,,,Elettro - Fuoco - Veleno - Roccia - Acciaio,Terra - Roccia - Acqua,Erba - Ghiaccio - Acqua,Coleottero - Fuoco - Volante - Ghiaccio - Veleno
#0950,Klawf,,Roccia,,Pokémon Agguato,Base,70,100,115,35,55,75,450,"75,00",,,,,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0951,Capsakid,,Erba,,Pokémon Habanero,Base,50,62,40,62,40,50,304,"50,67",,,,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0952,Scovillain,,Erba,Fuoco,Pokémon Habanero,Stadio 1,65,108,65,108,65,75,486,"81,00",,,,,Terra - Roccia - Acqua,Coleottero - Erba - Ghiaccio - Acciaio,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Terra - Roccia - Acqua
#0953,Rellor,,Coleottero,,Pokémon Rotolatore,Base,41,50,60,31,58,30,270,"45,00",,,,,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0954,Rabsca,,Coleottero,Psico,Pokémon Rotolatore,Stadio 1,75,50,85,115,100,45,470,"78,33",,,,,Erba - Buio - Psico,Lotta - Veleno,Fuoco - Volante - Roccia,Coleottero - Buio - Spettro
#0955,Flittle,,Psico,,Pokémon Volant,Base,30,35,30,55,30,75,255,"42,50",,,,,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0956,Espathra,,Psico,,Pokémon Struzzo,Stadio 1,95,60,60,101,60,105,481,"80,17",,,,,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0957,Tinkatink,,Folletto,Acciaio,Pokémon Forgiatore,Base,50,45,45,35,64,58,297,"49,50",,,,,Lotta - Buio - Drago,Folletto - Ghiaccio - Roccia,Veleno - Acciaio,Lotta - Fuoco - Terra
#0958,Tinkatuff,,Folletto,Acciaio,Pokémon Martello,Stadio 1,65,55,55,45,82,78,380,"63,33",,,,,Lotta - Buio - Drago,Folletto - Ghiaccio - Roccia,Veleno - Acciaio,Lotta - Fuoco - Terra
